   0.00000000   4.20000000
   0.00000000   4.23333333
   0.00000000   4.26666667
   0.00000000   4.30000000
   0.00000000   4.33333333
   0.00000000   4.36666667
   0.00000000   4.40000000
   0.00000000   4.43333333
   0.00000000   4.46666667
   0.00000000   4.50000000
   0.00000000   4.53333333
   0.00000000   4.56666667
   0.00000000   4.60000000
   0.00000000   4.63333333
   0.00000000   4.66666667
   0.00000000   4.70000000
   0.00000000   4.73333333
   0.00000000   4.76666667
   0.00000000   4.80000000
   0.00000000   4.83333333
   0.00000000   4.86666667
   0.00000000   4.90000000
   0.00000000   4.93333333
   0.00000000   4.96666667
   0.00000000   5.00000000
   0.00000000   5.03333333
   0.00000000   5.06666667
   0.00000000   5.10000000
   0.00000000   5.13333333
   0.00000000   5.16666667
   0.00000000   5.20000000
   0.00000000   5.23333333
   0.00000000   5.26666667
   0.00000000   5.30000000
   0.00000000   5.33333333
   0.00000000   5.36666667
   0.00000000   5.40000000
   0.00000000   5.43333333
   0.00000000   5.46666667
   0.00000000   5.50000000
   0.00000000   5.53333333
   0.00000000   5.56666667
   0.00000000   5.60000000
   0.00000000   5.63333333
   0.00000000   5.66666667
   0.00000000   5.70000000
   0.00000000   5.73333333
   0.00000000   5.76666667
   0.00000000   5.80000000
   0.00000000   5.83333333
   0.00000000   5.86666667
   0.00000000   5.90000000
   0.00000000   5.93333333
   0.00000000   5.96666667
   0.00000000   6.00000000
   0.00000000   6.03333333
   0.00000000   6.06666667
   0.00000000   6.10000000
   0.00000000   6.13333333
   0.00000000   6.16666667
   0.00000000   6.20000000
   0.00000000   6.23333333
   0.00000000   6.26666667
   0.00000000   6.30000000
   0.00000000   6.33333333
   0.00000000   6.36666667
   0.00000000   6.40000000
   0.00000000   6.43333333
   0.00000000   6.46666667
   0.00000000   6.50000000
   0.00000000   6.53333333
   0.00000000   6.56666667
   0.00000000   6.60000000
   0.00000000   6.63333333
   0.00000000   6.66666667
   0.00000000   6.70000000
   0.00000000   6.73333333
   0.00000000   6.76666667
   0.00000000   6.80000000
   0.00000000   6.83333333
   0.00000000   6.86666667
   0.00000000   6.90000000
   0.00000000   6.93333333
   0.00000000   6.96666667
   0.00000000   7.00000000
   0.00000000   7.03333333
   0.00000000   7.06666667
   0.00000000   7.10000000
   0.00000000   7.13333333
   0.00000000   7.16666667
   0.00000000   7.20000000
   0.00000000   7.23333333
   0.00000000   7.26666667
   0.00000000   7.30000000
   0.00000000   7.33333333
   0.00000000   7.36666667
   0.00000000   7.40000000
   0.00000000   7.43333333
   0.00000000   7.46666667
   0.00000000   7.50000000
   0.00000000   7.53333333
   0.00000000   7.56666667
   0.00000000   7.60000000
   0.00000000   7.63333333
   0.00000000   7.66666667
   0.00000000   7.70000000
   0.00000000   7.73333333
   0.00000000   7.76666667
   0.00000000   7.80000000
   0.00000000   7.83333333
   0.00000000   7.86666667
   0.00000000   7.90000000
   0.00000000   7.93333333
   0.00000000   7.96666667
   0.00000000   8.00000000
   0.00000000   8.03333333
   0.00000000   8.06666667
   0.00000000   8.10000000
   0.00000000   8.13333333
   0.00000000   8.16666667
   0.00000000   8.20000000
   0.00000000   8.23333333
   0.00000000   8.26666667
   0.00000000   8.30000000
   0.00000000   8.33333333
   0.00000000   8.36666667
   0.00000000   8.40000000
   0.00000000   8.43333333
   0.00000000   8.46666667
   0.00000000   8.50000000
   0.00000000   8.53333333
   0.00000000   8.56666667
   0.00000000   8.60000000
   0.00000000   8.63333333
   0.00000000   8.66666667
   0.00000000   8.70000000
   0.00000000   8.73333333
   0.00000000   8.76666667
   0.00000000   8.80000000
   0.00000000   8.83333333
   0.00000000   8.86666667
   0.00000000   8.90000000
   0.00000000   8.93333333
   0.00000000   8.96666667
   0.00000000   9.00000000
   0.00000000   9.03333333
   0.00000000   9.06666667
   0.00000000   9.10000000
   0.00000000   9.13333333
   0.00000000   9.16666667
   0.00000000   9.20000000
   0.00000000   9.23333333
   0.00000000   9.26666667
   0.00000000   9.30000000
   0.00000000   9.33333333
   0.00000000   9.36666667
   0.00000000   9.40000000
   0.00000000   9.43333333
   0.00000000   9.46666667
   0.00000000   9.50000000
   0.00000000   9.53333333
   0.00000000   9.56666667
   0.00000000   9.60000000
   0.00000000   9.63333333
   0.00000000   9.66666667
   0.00000000   9.70000000
   0.00000000   9.73333333
   0.00000000   9.76666667
   0.00000000   9.80000000
   0.00000000   9.83333333
   0.00000000   9.86666667
   0.00000000   9.90000000
   0.00000000   9.93333333
   0.00000000   9.96666667
   0.00000000  10.00000000
